StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
12578	12594	GO:0000407	stained with pas	pre-autophagosomal structure		C1820373
13009	13039	GO:0000407	filled with pas-reactive mucus	pre-autophagosomal structure		C1820373
13310	13328	GO:0070701	mucus accumulation	mucus layer		C2753459
13470	13516	GO:0007567	whatever the nature of the genetic differences	parturition	Birth	C0005615
13470	13516	GO:0000003	whatever the nature of the genetic differences	reproduction	Reproduction	C0035150
13579	13600	GO:0070701	accumulation of mucus	mucus layer		C2753459
13699	13714	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
13756	13813	GO:0010467	mrna expression of the intestinal goblet cell mucin gene,	gene expression	Gene Expression	C0017262
14127	14174	GO:0070701	despite the increased mucus accumulation in cf,	mucus layer		C2753459
14357	14381	GO:0070701	less mucus accumulation,	mucus layer		C2753459
14415	14430	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
16024	16071	GO:0070701	less mucus accumulation in the small intestine,	mucus layer		C2753459
16533	16561	GO:0007567	effect of genetic background	parturition	Birth	C0005615
16533	16561	GO:0000003	effect of genetic background	reproduction	Reproduction	C0035150
17251	17295	GO:0007567	129 alleles to the mixed genetic background,	parturition	Birth	C0005615
17251	17295	GO:0000003	129 alleles to the mixed genetic background,	reproduction	Reproduction	C0035150
17769	17779	GO:0005694	chromosome	chromosome	Chromosomes	C0008633
17797	17835	GO:0007567	probably due to the targeted cftr gene	parturition	Birth	C0005615
17797	17835	GO:0000003	probably due to the targeted cftr gene	reproduction	Reproduction	C0035150
18052	18078	GO:0098687	on the chromosomal regions	chromosome region	Region of chromosome	C1953345
18535	18568	GO:0007567	from the two genetic backgrounds.	parturition	Birth	C0005615
18535	18568	GO:0000003	from the two genetic backgrounds.	reproduction	Reproduction	C0035150
18947	18980	GO:0007567	genes within 75% of this interval	parturition	Birth	C0005615
18947	18980	GO:0000003	genes within 75% of this interval	reproduction	Reproduction	C0035150
19168	19211	GO:0098687	are in the regions of the three chromosomes	chromosome region	Region of chromosome	C1953345
19260	19317	GO:0007567	several potassium channel genes in the identified regions	parturition	Birth	C0005615
19260	19317	GO:0000003	several potassium channel genes in the identified regions	reproduction	Reproduction	C0035150
19364	19379	GO:0042044	fluid transport	fluid transport		C1159569
19479	19493	GO:0007567	all gene names	parturition	Birth	C0005615
19479	19493	GO:0000003	all gene names	reproduction	Reproduction	C0035150
19543	19555	GO:0006954	Inflammation	Inflammation		C0021368
19653	19665	GO:0006954	Inflammation	Inflammation		C0021368
19684	19697	GO:0007567	several genes	parturition	Birth	C0005615
19684	19697	GO:0000003	several genes	reproduction	Reproduction	C0035150
19710	19722	GO:0006954	Inflammation	Inflammation		C0021368
19882	19899	GO:0042110	T cell activation	T cell activation	T-Cell Activation	C1155065
19915	19923	GO:0008337	selectin	selectin	selectin activity	C1325391
19915	19923	GO:0030246	selectin	selectin	selectin activity	C1325391
19994	19998	GO:0005623	cell	cell	Cells	C0007634
20066	20078	GO:0009986	cell surface	cell surface	Cell surface	C0699040
20159	20182	GO:0007567	the chemokine gene xcl1	parturition	Birth	C0005615
20159	20182	GO:0000003	the chemokine gene xcl1	reproduction	Reproduction	C0035150
20225	20229	GO:0005623	cell	cell	Cells	C0007634
20270	20284	GO:0003823	immunoglobulin	immunoglobulin	immunoglobulin activity	C1621846
20544	20548	GO:0005623	cell	cell	Cells	C0007634
20733	20737	GO:0005623	cell	cell	Cells	C0007634
20765	20790	GO:0060374	mast cell differentiation	mast cell differentiation		C2610521
20826	20861	GO:0042571	involved in antibody-responsiveness	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
20907	20911	GO:0005623	cell	cell	Cells	C0007634
20933	20942	GO:0005618	cell wall	cell wall	Cell Wall	C0007623
21170	21177	GO:0007567	6 genes	parturition	Birth	C0005615
21170	21177	GO:0000003	6 genes	reproduction	Reproduction	C0035150
21204	21260	GO:0035556	important components of intracellular signaling pathways	intracellular signal transduction pathway		C2755994
21552	21563	GO:0035264	body growth	body growth	Body growth	C0231256
21601	21642	GO:0035264	postnatal body weight growth 5 at chr.10,	body growth	Body growth	C0231256
21670	21705	GO:0007567	numerous genes in the three regions	parturition	Birth	C0005615
21670	21705	GO:0000003	numerous genes in the three regions	reproduction	Reproduction	C0035150
21777	21825	GO:0045087	characterized by an innate type immune response,	innate immunity	Immunity, Innate	C0020969
21849	21853	GO:0005623	cell	cell	Cells	C0007634
21872	21881	GO:0007567	the genes	parturition	Birth	C0005615
21872	21881	GO:0000003	the genes	reproduction	Reproduction	C0035150
21900	21904	GO:0005623	cell	cell	Cells	C0007634
21931	21944	GO:0007567	the kitl gene	parturition	Birth	C0005615
21931	21944	GO:0000003	the kitl gene	reproduction	Reproduction	C0035150
21948	21990	GO:0060374	crucial for differentiation of mast cells,	mast cell differentiation		C2610521
22032	22065	GO:0048468	much fewer mature mast cells than	cell development	Cell development	C0815089
22159	22167	GO:0008337	selectin	selectin	selectin activity	C1325391
22159	22167	GO:0030246	selectin	selectin	selectin activity	C1325391
22218	22259	GO:0072672	required for extravasation of neutrophils	neutrophil extravasation		C3156749
22260	22306	GO:0008015	from the circulation into the inflamed tissue.	blood circulation	Blood Circulation	C0005775
22316	22331	GO:0006955	immune response	immune response	Immune response	C0301872
22342	22380	GO:0070701	relate to excessive mucus accumulation	mucus layer		C2753459
22408	22425	GO:0070701	unclear why mucus	mucus layer		C2753459
22483	22516	GO:0007589	be due to reduced fluid secretion	body fluid secretion		C2263233
22521	22580	GO:1902698	a more acidic environment in the lumina of affected organs.	acidogenesis		C3823112
22521	22580	GO:1902705	a more acidic environment in the lumina of affected organs.	acidogenesis		C3823112
22521	22580	GO:1902706	a more acidic environment in the lumina of affected organs.	acidogenesis		C3823112
22521	22580	GO:1902699	a more acidic environment in the lumina of affected organs.	acidogenesis		C3823112
22599	22640	GO:0070701	also evidence for hypersecretion of mucus	mucus layer		C2753459
22711	22715	GO:0005623	cell	cell	Cells	C0007634
22810	22825	GO:0070254	mucus secretion	mucus secretion		C2610947
23111	23123	GO:0006954	Inflammation	Inflammation		C0021368
23186	23190	GO:0005623	cell	cell	Cells	C0007634
23195	23210	GO:0070254	mucus secretion	mucus secretion		C2610947
23212	23247	GO:0007567	the genes in the identified regions	parturition	Birth	C0005615
23212	23247	GO:0000003	the genes in the identified regions	reproduction	Reproduction	C0035150
23275	23279	GO:0005623	cell	cell	Cells	C0007634
23284	23310	GO:0030223	neutrophil differentiation	neutrophil differentiation		C1159958
23315	23323	GO:0007610	behavior	behavior	Behavior	C0004927
23487	23515	GO:0010467	expression of specific genes	gene expression	Gene Expression	C0017262
23600	23651	GO:0007567	cftr null mice on two different genetic backgrounds	parturition	Birth	C0005615
23600	23651	GO:0000003	cftr null mice on two different genetic backgrounds	reproduction	Reproduction	C0035150
23954	23993	GO:0007567	a targeted mutation of the gastrin gene	parturition	Birth	C0005615
23954	23993	GO:0000003	a targeted mutation of the gastrin gene	reproduction	Reproduction	C0035150
24274	24283	GO:0007601	see below	vision	Vision	C0042789
25040	25081	GO:0009405	kept in a specific pathogen-free facility	pathogenesis	Pathogenesis	C0699748
25184	25216	GO:0007567	genetic background determination	parturition	Birth	C0005615
25184	25216	GO:0000003	genetic background determination	reproduction	Reproduction	C0035150
25720	25728	GO:0030849	autosome	autosome	Autosome	C0596142
25747	25762	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
25901	25929	GO:0010467	expression of specific genes	gene expression	Gene Expression	C0017262
26016	26052	GO:0010467	expression of this housekeeping gene	gene expression	Gene Expression	C0017262
26548	26583	GO:1902698	stained with periodic acid schiff's	acidogenesis		C3823112
26548	26583	GO:1902705	stained with periodic acid schiff's	acidogenesis		C3823112
26548	26583	GO:1902706	stained with periodic acid schiff's	acidogenesis		C3823112
26548	26583	GO:1902699	stained with periodic acid schiff's	acidogenesis		C3823112
26623	26638	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
27085	27088	GO:0097194	rcd	apoptosis	Apoptosis	C0162638
27085	27088	GO:0006915	rcd	apoptosis	Apoptosis	C0162638
